Label,Pixels
n02099267-flat-coated_retriever,[161 161 161 ...  37  26  47]
n02099267-flat-coated_retriever,[162 168 167 ... 165 175 181]
n02099267-flat-coated_retriever,[175 173 170 ... 184 213 198]
n02099267-flat-coated_retriever,[188 172 167 ... 135 124 115]
n02099267-flat-coated_retriever,[129 129 133 ...  78  94 112]
n02099267-flat-coated_retriever,[242 187 216 ... 144 181 160]
n02099267-flat-coated_retriever,[142 136 115 ...  95  96  98]
n02099267-flat-coated_retriever,[16  2  7 ...  8  8  7]
n02099267-flat-coated_retriever,[198 194 173 ...  96 240 142]
n02099267-flat-coated_retriever,[112 110 109 ... 203 203 211]
n02099267-flat-coated_retriever,[ 94  83  74 ...  99 112 114]
n02099267-flat-coated_retriever,[227 226 225 ... 123 115 108]
n02099267-flat-coated_retriever,[ 2 24  8 ... 13 37  3]
n02099267-flat-coated_retriever,[ 35  37  40 ... 176 178 184]
n02099267-flat-coated_retriever,[123 107 140 ... 136 118 168]
n02099267-flat-coated_retriever,[161 160 160 ... 129 162 157]
n02099267-flat-coated_retriever,[128 122 118 ...  36  40  46]
n02099267-flat-coated_retriever,[255 254 254 ... 136 130 130]
n02099267-flat-coated_retriever,[134 119 136 ... 110 110 110]
n02099267-flat-coated_retriever,[215 222 208 ... 227 199 239]
n02099267-flat-coated_retriever,[250 250 250 ... 131 130 138]
n02099267-flat-coated_retriever,[ 86  85  85 ... 186 178 169]
n02099267-flat-coated_retriever,[242 241 234 ...  83  95 113]
n02099267-flat-coated_retriever,[111 106 115 ... 121  85  76]
n02099267-flat-coated_retriever,[255 255 255 ... 244 216 189]
n02099267-flat-coated_retriever,[186 187 187 ... 248 248 248]
n02099267-flat-coated_retriever,[255 255 255 ... 116 100 111]
n02099267-flat-coated_retriever,[164 160 156 ... 205 204 203]
n02099267-flat-coated_retriever,[190 194 195 ... 187 186 185]
n02099267-flat-coated_retriever,[ 96 102 110 ... 108 108 109]
n02099267-flat-coated_retriever,[ 54  56  57 ... 248 248 248]
n02099267-flat-coated_retriever,[206 205 205 ... 180 134 130]
n02099267-flat-coated_retriever,[218 213 206 ... 188 188 188]
n02099267-flat-coated_retriever,[74 71 81 ... 35 34 33]
n02099267-flat-coated_retriever,[168 163 160 ... 158 160 166]
n02099267-flat-coated_retriever,[142 142 142 ... 186 177 169]
n02099267-flat-coated_retriever,[158 159 160 ...  33  38  54]
n02099267-flat-coated_retriever,[0 2 6 ... 2 3 6]
n02099267-flat-coated_retriever,[ 91  66  68 ... 122 123 116]
n02099267-flat-coated_retriever,[149 148 147 ... 143 144 145]
n02099267-flat-coated_retriever,[108 108 108 ... 122 120 118]
n02099267-flat-coated_retriever,[253 253 254 ... 255 255 255]
n02099267-flat-coated_retriever,[ 71  69  68 ... 212 217 220]
n02099267-flat-coated_retriever,[110 111 111 ... 110 111 111]
n02099267-flat-coated_retriever,[ 94  90  88 ... 123 116 151]
n02099267-flat-coated_retriever,[ 91  93  90 ... 234 236 206]
n02099267-flat-coated_retriever,[ 4 61 30 ... 25 53  3]
n02099267-flat-coated_retriever,[142 153 164 ... 117 114 120]
n02099267-flat-coated_retriever,[100  95  72 ...  88  94  82]
n02099267-flat-coated_retriever,[ 93 117 133 ... 116 136 155]
n02099267-flat-coated_retriever,[172 134 138 ... 207 211 217]
n02099267-flat-coated_retriever,[ 64  67  66 ... 186 186 183]
n02099267-flat-coated_retriever,[0 7 0 ... 0 0 0]
n02099267-flat-coated_retriever,[ 53  48  43 ... 171 156 156]
n02099267-flat-coated_retriever,[ 3 14  2 ...  0  0  0]
n02099267-flat-coated_retriever,[211 212 213 ... 166 161 159]
n02099267-flat-coated_retriever,[176 176 176 ... 137 137 137]
n02099267-flat-coated_retriever,[ 46  54  30 ...  16 175 204]
n02099267-flat-coated_retriever,[140 138 140 ... 137 142 144]
n02099267-flat-coated_retriever,[186 201 217 ... 170 179 195]
n02099267-flat-coated_retriever,[31 36 29 ... 15 17 19]
n02099267-flat-coated_retriever,[207 207 207 ...  96  92  76]
n02099267-flat-coated_retriever,[231 225 215 ... 232 232 232]
n02099267-flat-coated_retriever,[ 70  65  74 ... 109 110 109]
n02099267-flat-coated_retriever,[ 82  64  71 ... 128 135 130]
n02099267-flat-coated_retriever,[231 230 228 ... 235 235 234]
n02099267-flat-coated_retriever,[17 17 15 ... 13 14 14]
n02099267-flat-coated_retriever,[ 64  63  60 ... 238 247 252]
n02099267-flat-coated_retriever,[180 178 176 ... 119 116 113]
n02099267-flat-coated_retriever,[255 255 255 ... 115 122 108]
n02099267-flat-coated_retriever,[147 151 156 ... 171 167 161]
n02099267-flat-coated_retriever,[105  99  80 ... 248 229 185]
n02099267-flat-coated_retriever,[115 123 128 ... 172 175 173]
n02099267-flat-coated_retriever,[146 121  96 ... 237 237 237]
n02099267-flat-coated_retriever,[ 13  17  19 ...  59  50 110]
n02099267-flat-coated_retriever,[101 102 104 ... 177 184 193]
n02099267-flat-coated_retriever,[255 239 255 ... 200 151 146]
n02099267-flat-coated_retriever,[203 209 216 ... 255 255 255]
n02099267-flat-coated_retriever,[140 141 142 ...  94  97  98]
n02099267-flat-coated_retriever,[1 1 6 ... 0 0 0]
n02099267-flat-coated_retriever,[162 144 172 ...  87  34  56]
n02099267-flat-coated_retriever,[63 63 63 ... 63 63 63]
n02099267-flat-coated_retriever,[ 25  28  31 ... 251 251 251]
n02099267-flat-coated_retriever,[130 129 127 ... 129 125 125]
n02099267-flat-coated_retriever,[15 16  1 ...  7  9 10]
n02099267-flat-coated_retriever,[253 253 252 ... 129 137 143]
n02099267-flat-coated_retriever,[ 66  66  66 ... 174 173 172]
n02099267-flat-coated_retriever,[255 255 255 ... 255 255 252]
n02099267-flat-coated_retriever,[190 197 197 ...  31  30  31]
n02108089-boxer,[50 51 53 ... 72 71 69]
n02108089-boxer,[ 65  69  81 ... 172 175 175]
n02108089-boxer,[ 76  73  71 ... 161 163 163]
n02108089-boxer,[44 20  2 ... 23 20 18]
n02108089-boxer,[51 51 51 ... 11 12 12]
n02108089-boxer,[29 32 21 ... 81 85 88]
n02108089-boxer,[178 177 183 ... 120 125 132]
n02108089-boxer,[132 180 122 ...  83  92 110]
n02108089-boxer,[102 100  96 ...  28  25  23]
n02108089-boxer,[ 47  50  52 ...  96  98 101]
n02108089-boxer,[68 62 58 ... 65 67 69]
n02108089-boxer,[109 110 111 ...  10  10   9]
n02108089-boxer,[114 113 125 ... 211 208 207]
n02108089-boxer,[240 239 237 ... 138 137 137]
n02108089-boxer,[ 74  75  76 ... 105 108 116]
n02108089-boxer,[48 48 48 ... 42 41 41]
n02108089-boxer,[60 60 60 ... 99 96 95]
n02108089-boxer,[ 97  85  85 ... 241 241 241]
n02108089-boxer,[157 205  91 ...  86 174 165]
n02108089-boxer,[7 3 3 ... 1 1 0]
n02108089-boxer,[153 151 148 ...  28  26  24]
n02108089-boxer,[ 60  58  78 ... 176 213 174]
n02108089-boxer,[102 101 111 ...  49  62  62]
n02108089-boxer,[ 58  78  52 ... 142 148 147]
n02108089-boxer,[102 101 101 ...  64  66  66]
n02108089-boxer,[251 251 251 ... 136 135 135]
n02108089-boxer,[108 116 120 ... 129 129 125]
n02108089-boxer,[  1  12  39 ... 242 252 247]
n02108089-boxer,[31 31 31 ... 91 91 86]
n02108089-boxer,[15 21 33 ... 96 95 94]
n02108089-boxer,[136 137 135 ... 189 189 189]
n02108089-boxer,[133 123 124 ... 107 100 112]
n02108089-boxer,[76 76 76 ... 65 59 67]
n02108089-boxer,[188  14  29 ... 144 200 194]
n02108089-boxer,[ 30  48  49 ... 140 161 150]
n02108089-boxer,[113 113 114 ...   0   0   0]
n02108089-boxer,[ 26  27  27 ... 103  99  91]
n02108089-boxer,[ 9  9  9 ... 51 50 49]
n02108089-boxer,[106 152 125 ... 126 106  81]
n02108089-boxer,[31 31 31 ... 74 71 68]
n02108089-boxer,[26 26 26 ... 59 58 57]
n02108089-boxer,[88 91 74 ... 31 30 29]
n02108089-boxer,[158 156 153 ... 235 232 215]
n02108089-boxer,[201 184 174 ...  74  78  82]
n02108089-boxer,[226 226 226 ... 127 141 143]
n02108089-boxer,[247 254 254 ... 202 212 197]
n02108089-boxer,[165 165 165 ... 238 239 239]
n02108089-boxer,[64 64 63 ... 65 65 65]
n02108089-boxer,[ 24   7   2 ... 198 179 165]
n02108089-boxer,[47 34 43 ... 93 58 75]
n02108089-boxer,[251 251 252 ... 119 120 120]
n02108089-boxer,[ 17  17  16 ... 126 130 142]
n02108089-boxer,[ 46  69  45 ... 125 120 115]
n02108089-boxer,[118 117 115 ... 131 128 121]
n02108089-boxer,[11 30 13 ... 49 50 51]
n02108089-boxer,[ 20  26  25 ... 173 177 176]
n02108089-boxer,[140 124 105 ... 203 201 201]
n02108089-boxer,[ 16  17  18 ... 101  98  95]
n02108089-boxer,[  8   8   8 ... 145 149 141]
n02108089-boxer,[ 15  12   8 ... 207 210 211]
n02108089-boxer,[47 54 54 ... 63 66 66]
n02108089-boxer,[ 60  60  60 ... 199 199 198]
n02108089-boxer,[27 28 30 ... 20 22 28]
n02108089-boxer,[100 100 100 ...  49  48  46]
n02108089-boxer,[119 117 135 ... 253 254 254]
n02108089-boxer,[142 138 140 ...  66  96 105]
n02108089-boxer,[ 46  51  53 ... 231 231 231]
n02108089-boxer,[ 0  0  0 ... 15 15 15]
n02108089-boxer,[57 57 57 ... 12 11 10]
n02108089-boxer,[115 112 108 ... 155 185 196]
n02108089-boxer,[183 186 192 ... 198 193 191]
n02108089-boxer,[136 136 136 ...  81  78  77]
n02108089-boxer,[ 51  50  47 ... 134 139 145]
n02108089-boxer,[ 97  62 122 ...  95  96 106]
n02108089-boxer,[ 6  1 10 ...  0  0  0]
n02108089-boxer,[ 7  6  6 ... 94 90 82]
n02108089-boxer,[ 62  15  54 ...  73 119  66]
n02108089-boxer,[131 131 131 ... 136 136 136]
n02108089-boxer,[ 34  41  54 ... 160 154 150]
n02108089-boxer,[253 253 253 ... 159 167 175]
n02108089-boxer,[115  64  22 ...  63  86  50]
n02108089-boxer,[221 226 235 ... 201 202 203]
n02108089-boxer,[ 55  53  51 ...  79 128 181]
n02108089-boxer,[217 227 238 ... 189 187 186]
n02108089-boxer,[ 59  84 121 ... 140  52  91]
n02108089-boxer,[ 41  27  59 ...  50 102  89]
n02108089-boxer,[203 203 203 ...  39  39  39]
n02108089-boxer,[103 103 103 ... 118 109  97]
n02108089-boxer,[ 24  48  54 ... 212 213 213]
n02108089-boxer,[154 184 208 ... 174 175 175]
n02108089-boxer,[171 175 178 ...  90  84 102]
n02108089-boxer,[152 152 152 ... 136 134 128]
n02108089-boxer,[254 251 212 ... 225 233 242]
n02108089-boxer,[ 41  40  38 ...  49 146 192]
n02108089-boxer,[182 188 192 ... 214 215 217]
n02108089-boxer,[ 1  0 30 ... 55 48 21]
n02108089-boxer,[ 21   6 102 ... 150 184 197]
n02108089-boxer,[108 105 103 ...  19  19  18]
n02108089-boxer,[24 61 32 ... 29 52  5]
n02108089-boxer,[ 66  49  66 ... 116 108 102]
n02108089-boxer,[203 208 212 ...  78  69  68]
n02108089-boxer,[16 16 16 ... 13 13 13]
n02108089-boxer,[105 105 105 ...  74  69  66]
n02108089-boxer,[125 125 125 ...   0   0   0]
n02108089-boxer,[ 37  37  37 ... 165 159 165]
n02108089-boxer,[ 55  34  17 ... 202 204 206]
n02108089-boxer,[ 56  63  74 ... 188 194 197]
n02108089-boxer,[ 5  0 16 ...  0  0  0]
n02108089-boxer,[ 48  48  49 ... 112 115 117]
n02108089-boxer,[28 36 41 ... 72 69 68]
n02108089-boxer,[100 101 102 ... 156 156 156]
n02108089-boxer,[ 42  51  17 ... 164 164 164]
n02108089-boxer,[ 39  39  39 ... 111 105 101]
n02108089-boxer,[145 142 138 ...  19  21  23]
n02108089-boxer,[32 27 26 ... 94 95 86]
n02108089-boxer,[ 12  11  11 ... 103 103 103]
n02108089-boxer,[114 111 113 ... 108  93  92]
n02108089-boxer,[147 148 149 ... 235 237 239]
n02108089-boxer,[147 153 163 ... 114 115 111]
n02108089-boxer,[0 0 0 ... 0 0 0]
n02108089-boxer,[40 45 40 ... 51 51 51]
n02108089-boxer,[ 57  59  56 ... 136 136 136]
n02108089-boxer,[124 124 124 ...  81 111 101]
n02108089-boxer,[121 142 147 ... 213 207 206]
n02108089-boxer,[44 45 45 ... 82 82 82]
n02108089-boxer,[ 37  43  46 ... 136 131 127]
n02108089-boxer,[238 240 241 ... 199 122 179]
n02108089-boxer,[  1   1   1 ... 114 109 104]
n02108089-boxer,[137 128 145 ... 106 103 105]
n02108089-boxer,[0 0 0 ... 0 0 0]
n02108089-boxer,[138 122 130 ...  62  50  49]
n02108089-boxer,[157 104 153 ... 154 156 159]
n02108089-boxer,[ 92 107 106 ... 101  76 134]
n02108089-boxer,[ 14   7   3 ...  98  95 107]
n02108089-boxer,[174 182 192 ...  76  72  69]
n02108089-boxer,[67 57 61 ... 37 43 68]
n02108089-boxer,[ 62  62  66 ... 193 201 190]
n02108089-boxer,[105 105 106 ... 157 159 162]
n02108089-boxer,[108 108 107 ... 206 203 195]
n02108089-boxer,[56 57 57 ... 47 64 71]
n02108089-boxer,[111  97  91 ... 106 106 108]
n02108089-boxer,[169 168 170 ... 144 144 144]
n02108089-boxer,[253 253 253 ...  20  19  19]
n02108089-boxer,[ 14  14  15 ... 102  92  92]
n02108089-boxer,[144 135 124 ... 109 109  93]
n02108089-boxer,[ 96  79  77 ... 233 234 231]
n02108089-boxer,[ 89  90  91 ... 115 114 114]
n02108089-boxer,[202 190 171 ... 118 118 119]
n02108089-boxer,[165 165 165 ... 104 119 128]
n02108089-boxer,[ 15  14  13 ... 106 103 103]
n02108089-boxer,[12 12 11 ... 98 97 96]
n02093647-Bedlington_terrier,[ 82  83  86 ... 137 138 141]
n02093647-Bedlington_terrier,[33 32 72 ... 58 52 54]
n02093647-Bedlington_terrier,[114 113 113 ... 178 178 178]
n02093647-Bedlington_terrier,[49 52 53 ... 19 18 18]
n02093647-Bedlington_terrier,[ 60  48  57 ... 193 182 174]
n02093647-Bedlington_terrier,[ 40  41  43 ... 132 142 149]
n02093647-Bedlington_terrier,[ 95  96 103 ... 177 176 173]
n02093647-Bedlington_terrier,[103  98  92 ... 101 108 106]
n02093647-Bedlington_terrier,[21 22 25 ... 15 11  9]
n02093647-Bedlington_terrier,[ 1  1  1 ... 44 46 38]
n02093647-Bedlington_terrier,[ 35  35  35 ... 104  96  88]
n02093647-Bedlington_terrier,[58 57 50 ... 28 30 31]
n02093647-Bedlington_terrier,[129 118   7 ... 199 146  93]
n02093647-Bedlington_terrier,[100 100  98 ...  41  37  35]
n02093647-Bedlington_terrier,[ 74  56  50 ... 119 121 126]
n02093647-Bedlington_terrier,[44 45 46 ... 71 72 77]
n02093647-Bedlington_terrier,[33 33 37 ... 75 66 69]
n02093647-Bedlington_terrier,[171 166 167 ... 145 157 129]
n02093647-Bedlington_terrier,[ 45  40  34 ... 202 164 141]
n02093647-Bedlington_terrier,[222 222 222 ... 136 131 129]
n02093647-Bedlington_terrier,[ 92  92  92 ... 145 145 144]
n02093647-Bedlington_terrier,[ 73  74  76 ... 127 130 128]
n02093647-Bedlington_terrier,[253 249 253 ... 248 254 248]
n02093647-Bedlington_terrier,[140 140 140 ...  69  90 114]
n02093647-Bedlington_terrier,[ 68  56  56 ...  92 136 188]
n02093647-Bedlington_terrier,[192 194 203 ... 145 151 148]
n02093647-Bedlington_terrier,[27 30 35 ... 13 13 13]
n02093647-Bedlington_terrier,[196 195 193 ... 180 175 176]
n02093647-Bedlington_terrier,[0 0 0 ... 0 0 0]
n02093647-Bedlington_terrier,[116 110 114 ... 108 106 116]
n02093647-Bedlington_terrier,[73 98 93 ... 87 76 65]
n02093647-Bedlington_terrier,[52 70 31 ... 20 19 18]
n02093647-Bedlington_terrier,[ 38  48  51 ... 129 130 130]
n02093647-Bedlington_terrier,[189 188 187 ...  90 100 112]
n02093647-Bedlington_terrier,[189 189 190 ... 126 127 129]
n02093647-Bedlington_terrier,[176 193 207 ... 138 150 158]
n02093647-Bedlington_terrier,[239 243 236 ...  19  18  17]
n02093647-Bedlington_terrier,[167 158 162 ...  50  69  78]
n02093647-Bedlington_terrier,[58 57 50 ... 28 30 31]
n02093647-Bedlington_terrier,[235 253 178 ... 129 124 184]
n02093647-Bedlington_terrier,[ 69  60  62 ... 139 136 120]
n02093647-Bedlington_terrier,[ 93  87  85 ... 103  99  96]
n02093647-Bedlington_terrier,[ 64  70  66 ... 113 102 119]
n02093647-Bedlington_terrier,[86 83 80 ... 88 88 88]
n02093647-Bedlington_terrier,[244 244 244 ...  46  46  46]
n02093647-Bedlington_terrier,[ 47  33   6 ... 216 215 220]
n02093647-Bedlington_terrier,[145 113 115 ... 218 236 223]
n02093647-Bedlington_terrier,[195 200 202 ...  82  86  87]
n02093647-Bedlington_terrier,[197 211 189 ...  61  56  57]
n02093647-Bedlington_terrier,[52 52 52 ... 87 76 71]
n02093647-Bedlington_terrier,[145 128 111 ...  38  36  30]
n02093647-Bedlington_terrier,[166 126 125 ... 152 156 156]
n02093647-Bedlington_terrier,[ 95  75  92 ... 178 175 179]
n02093647-Bedlington_terrier,[34 33 32 ...  5  5  5]
n02093647-Bedlington_terrier,[156 157 155 ... 107  98  92]
n02093647-Bedlington_terrier,[253 252 254 ...  90  89  93]
n02093647-Bedlington_terrier,[154 169 141 ...  52  31  34]
n02093647-Bedlington_terrier,[ 8  8  8 ... 64 57 53]
n02093647-Bedlington_terrier,[184 175 187 ...  88  73  70]
n02093647-Bedlington_terrier,[74 74 74 ... 74 74 74]
n02093647-Bedlington_terrier,[253 253 254 ... 128 127 126]
n02093647-Bedlington_terrier,[ 77  77  81 ... 146 141 129]
n02093647-Bedlington_terrier,[127 128 131 ...  71  28  27]
n02093647-Bedlington_terrier,[ 93  92  91 ... 182 240 234]
n02093647-Bedlington_terrier,[ 78  92 104 ...  11   9  18]
n02093647-Bedlington_terrier,[ 28  32  33 ... 113 109 131]
n02093647-Bedlington_terrier,[15 15 16 ... 16 16 17]
n02093647-Bedlington_terrier,[126 119 116 ...  35  35  35]
n02093647-Bedlington_terrier,[ 86  84  83 ... 111 111 118]
n02093647-Bedlington_terrier,[120 120 120 ... 164 163 163]
n02093647-Bedlington_terrier,[155 154 157 ... 135 151 168]
n02093647-Bedlington_terrier,[ 67  58  60 ... 162 148 150]
n02093647-Bedlington_terrier,[255 255 255 ...  87  87  88]
n02093647-Bedlington_terrier,[ 83  78  71 ... 176 176 176]
n02093647-Bedlington_terrier,[ 20  45  59 ... 143 143 147]
n02093647-Bedlington_terrier,[34 37 40 ... 41 37 34]
n02093647-Bedlington_terrier,[142 103 102 ...  74  89  94]
n02093647-Bedlington_terrier,[33 32 32 ... 44 44 44]
n02093647-Bedlington_terrier,[194 200 209 ...  45  59  59]
n02093647-Bedlington_terrier,[172 173 174 ...  39  55  67]
n02093647-Bedlington_terrier,[121 143 126 ...  63  56  61]
n02093647-Bedlington_terrier,[197 201 206 ...  68  45  33]
n02093647-Bedlington_terrier,[136 133 140 ...  84 167  96]
n02093647-Bedlington_terrier,[255 255 255 ...  55  69  77]
n02093647-Bedlington_terrier,[116 116 112 ...  48  50  50]
n02093647-Bedlington_terrier,[51 50 50 ... 53 49 65]
n02093647-Bedlington_terrier,[ 16  18  19 ... 129 128 127]
n02093647-Bedlington_terrier,[156 160 162 ...  44  44  43]
n02093647-Bedlington_terrier,[ 71  73  75 ... 119 118 126]
n02093647-Bedlington_terrier,[ 90  94 127 ... 220 219 211]
n02093647-Bedlington_terrier,[177 177 177 ...  12  10   4]
n02093647-Bedlington_terrier,[ 30  33  39 ... 113 109 101]
n02093647-Bedlington_terrier,[ 33  76  66 ... 105 105  93]
n02093647-Bedlington_terrier,[134 136 129 ...  20  24  27]
n02093647-Bedlington_terrier,[59 58 58 ... 57 56 56]
n02093647-Bedlington_terrier,[101 106 109 ...  66  67  70]
n02093647-Bedlington_terrier,[166 184 172 ... 176 176 176]
n02093647-Bedlington_terrier,[146 139 129 ...   2   2   2]
n02093647-Bedlington_terrier,[235 227 214 ...  72  94 106]
n02093647-Bedlington_terrier,[43 28 15 ... 75 67 62]
n02093647-Bedlington_terrier,[159 176 164 ...  47  56  70]
n02093647-Bedlington_terrier,[163 164 151 ...  67  67  66]
n02093647-Bedlington_terrier,[120 105  85 ... 123 124 132]
n02093647-Bedlington_terrier,[139 117 134 ...  94  67  68]
n02093647-Bedlington_terrier,[255 255 255 ... 253 253 253]
n02093647-Bedlington_terrier,[190 225 204 ... 180 179 179]
n02093647-Bedlington_terrier,[ 73  89  48 ... 226 225 222]
n02093647-Bedlington_terrier,[103 103 103 ...  31  31  31]
n02093647-Bedlington_terrier,[ 98 101 106 ...  90  98 101]
n02093647-Bedlington_terrier,[228 228 227 ... 218 218 218]
n02093647-Bedlington_terrier,[128 136 134 ... 113 101 129]
n02093647-Bedlington_terrier,[130  96 124 ...  30  28  27]
n02093647-Bedlington_terrier,[22 27 29 ... 22 21 20]
n02093647-Bedlington_terrier,[48 44 44 ... 59 56 58]
n02093647-Bedlington_terrier,[253 253 253 ... 144 142 140]
n02093647-Bedlington_terrier,[165 166 168 ...  18  20  22]
n02093647-Bedlington_terrier,[101 107 108 ... 110 147 169]
n02093647-Bedlington_terrier,[ 93  93  99 ... 121 132 137]
n02093647-Bedlington_terrier,[80 82 85 ... 73 74 75]
n02093647-Bedlington_terrier,[170 169 169 ... 165 164 147]
n02093647-Bedlington_terrier,[184 215 199 ...  23  23  23]
n02093647-Bedlington_terrier,[ 6  8  7 ... 35 40 43]
n02093647-Bedlington_terrier,[ 29  24  17 ... 134 143 135]
n02093647-Bedlington_terrier,[78 68 64 ... 25 34 28]
n02093647-Bedlington_terrier,[12 10 10 ... 13 13 13]
n02093647-Bedlington_terrier,[ 78  61  54 ... 109 111 113]
n02093647-Bedlington_terrier,[55 69 69 ... 37 47 47]
n02093647-Bedlington_terrier,[ 91  85  83 ... 125 109 112]
n02093647-Bedlington_terrier,[72 73 75 ... 78 97 94]
n02093647-Bedlington_terrier,[141 139 140 ... 140 137 137]
n02093647-Bedlington_terrier,[105  92 139 ... 140  72  90]
n02093647-Bedlington_terrier,[157 142 166 ...  85  85 118]
n02093647-Bedlington_terrier,[  1   1   1 ... 110 109 105]
n02093647-Bedlington_terrier,[127 125 123 ...  64  88  66]
n02093647-Bedlington_terrier,[13 12 19 ... 48 61 67]
n02093647-Bedlington_terrier,[157 121 137 ... 134 147 149]
n02093647-Bedlington_terrier,[112 119 129 ... 102 112 128]
n02093647-Bedlington_terrier,[ 97 145  76 ... 147 143 132]
n02093647-Bedlington_terrier,[ 38  39  40 ... 182 188 192]
n02093647-Bedlington_terrier,[129  35   4 ...  13  13  13]
n02093647-Bedlington_terrier,[ 8  4  5 ... 75 75 75]
n02093647-Bedlington_terrier,[38 61 61 ... 50 50 49]
n02093647-Bedlington_terrier,[126 105  94 ...  90  88  70]
n02093647-Bedlington_terrier,[ 60  44  66 ... 119 119 119]
n02093647-Bedlington_terrier,[ 26  12  17 ... 130 128 134]
n02093647-Bedlington_terrier,[ 51  58  62 ... 100  96  95]
n02093647-Bedlington_terrier,[212 224 202 ...  78  79  79]
n02093647-Bedlington_terrier,[  6   5   5 ... 148 147 146]
n02093647-Bedlington_terrier,[208 199 207 ... 136 137 131]
n02093647-Bedlington_terrier,[45 44 43 ...  2  2  2]
n02093647-Bedlington_terrier,[101  81  99 ...  73  70  70]
n02093647-Bedlington_terrier,[ 95  83  82 ...  19  88 102]
n02093647-Bedlington_terrier,[ 14  11   9 ... 152 147 141]
n02093647-Bedlington_terrier,[ 28  32  34 ... 158 159 159]
n02093647-Bedlington_terrier,[103  93  70 ...  10  12  13]
n02093647-Bedlington_terrier,[122 108  96 ...  93 111  78]
